Sector,AMC,Fund,Category,Inception Date,Offer,Repurchase,NAV,Validity Date,Front-end,Back-end,Contingent,Market,Trustee
Open-End Funds,786 Investments Limited,786 Islamic Money Market Fund,Shariah Compliant Money Market,"Oct 22, 2024",107.7586,106.6917,106.6917,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,786 Investments Limited,786 Smart Fund,Shariah Compliant Income,"May 20, 2003",90.3811,89.4862,89.4862,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Islamic Pension Fund,VPS-Shariah Compliant Debt,"Aug 20, 2014",231.7324,223.9393,223.9393,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Islamic Pension Fund,VPS-Shariah Compliant Equity,"Aug 20, 2014",541.0839,522.8874,522.8874,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,ABL Asset Management Company Limited,ABL GOKP Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Apr 23, 2024",0.0000,120.9050,120.9050,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,ABL Asset Management Company Limited,ABL GOPB Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Nov 26, 2025",0.0000,101.5587,101.5587,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Aug 20, 2014",234.9915,227.0888,227.0888,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Pension Fund,VPS-Debt,"Aug 20, 2014",378.1718,365.4540,365.4540,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Pension Fund,VPS-Equity,"Aug 20, 2014",598.1039,577.9899,577.9899,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,ABL Asset Management Company Limited,ABL GOKP Pension Fund,VPS-Money Market,"Apr 23, 2024",0.0000,127.7355,127.7355,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,ABL Asset Management Company Limited,ABL GOPB Pension Fund,VPS-Money Market,"Nov 26, 2025",0.0000,102.4869,102.4869,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),ABL Asset Management Company Limited,ABL Pension Fund,VPS-Money Market,"Aug 20, 2014",288.4718,278.7706,278.7706,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Cash Fund,Money Market,"Jul 31, 2010",11.0414,10.9462,10.9462,"Mar 03, 2026",1,2,1,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Financial Planning Fund (Conservative Plan),Fund of Funds,"Dec 31, 2015",122.5638,119.7848,119.7848,"Mar 01, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Financial Planning Fund (Strategic Allocation Plan),Fund of Funds,"Dec 30, 2016",0.0000,99.7448,99.7448,"Mar 01, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Financial Sector Fund Plan I,Income,"Aug 01, 2023",10.9528,10.7045,10.7045,"Mar 02, 2026",0,0,0,0.00000,
Open-End Funds,ABL Asset Management Company Limited,ABL Fixed Rate Plan XIX,Fixed Rate / Return,"Jun 24, 2025",0.0000,10.7155,10.7155,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Fixed Rate Plan XXI,Fixed Rate / Return,"Nov 12, 2025",0.0000,10.2655,10.2655,"Feb 10, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Fixed Rate Plan XXII,Fixed Rate / Return,"Dec 03, 2025",0.0000,10.2755,10.2755,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Fixed Rate Plan XXIII,Fixed Rate / Return,"Dec 10, 2025",0.0000,10.2516,10.2516,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Fixed Rate Plan XXIV,Fixed Rate / Return,"Feb 10, 2026",0.0000,10.0523,10.0523,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Government Securities Fund,Income,"Nov 29, 2011",11.0368,10.8480,10.8480,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Income Fund,Income,"Sep 19, 2008",11.0796,10.8901,10.8901,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Asset Allocation Fund,Shariah Compliant Asset Allocation,"May 31, 2018",10.5257,10.1717,10.1717,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Cash Fund,Shariah Compliant Money Market,"Feb 13, 2020",10.2140,10.0969,10.0969,"Mar 03, 2026",1,0,0,0.00000,CDC
Dedicated Equity Funds,ABL Asset Management Company Limited,ABL Islamic Dedicated Stock Fund,Shariah Compliant Dedicated Equity,"Dec 19, 2016",15.9130,15.9130,15.9130,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Financial Planning Fund (Active Allocation Plan),Shariah Compliant Fund of Funds,"Dec 22, 2015",102.0052,99.6923,99.6923,"Mar 01, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Financial Planning Fund (Capital Preservation Plan I),Shariah Compliant Fund of Funds - CPPI,"Mar 29, 2019",0.0000,111.3998,111.3998,"Mar 01, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Financial Planning Fund (Conservative Allocation Plan),Shariah Compliant Fund of Funds,"Dec 22, 2015",125.8057,122.9532,122.9532,"Mar 01, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Fixed Term Plan V,Shariah Compliant Fixed Rate / Return,"Feb 24, 2026",0.0000,10.0169,10.0169,"Feb 28, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Income Fund,Shariah Compliant Income,"Jul 31, 2010",11.0990,10.9092,10.9092,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Money Market Plan I,Shariah Compliant Money Market,"Dec 22, 2023",10.9377,10.6897,10.6897,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Sovereign Plan I,Shariah Compliant Income,"Jul 22, 2024",11.0198,10.6492,10.6492,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Islamic Stock Fund,Shariah Compliant Equity,"Jun 11, 2013",29.9336,29.2549,29.2549,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,ABL Asset Management Company Limited,ABL Money Market Plan I,Money Market,"Nov 15, 2023",10.9084,10.6611,10.6611,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Optimal Asset Allocation Fund,Asset Allocation,"Sep 03, 2025",10.2850,9.9391,9.9391,"Mar 02, 2026",3,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan I),Capital Protected,"Sep 19, 2019",10.9282,10.8029,10.8029,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan II),Capital Protected,"Sep 20, 2019",11.5354,11.2738,11.2738,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan III),Capital Protected,"Oct 11, 2019",11.1276,10.8753,10.8753,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan IV),Capital Protected,"Dec 06, 2019",11.0239,10.8975,10.8975,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan V),Capital Protected,"Feb 26, 2021",10.9141,10.7889,10.7889,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Special Saving Fund (ABL Special Saving Plan VI),Capital Protected,"Aug 05, 2022",10.8781,10.7534,10.7534,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,ABL Stock Fund,Equity,"Jun 28, 2009",34.9534,34.1609,34.1609,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,ABL Asset Management Company Limited,Allied Finergy Fund,Asset Allocation,"Nov 23, 2018",15.5293,15.0071,15.0071,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,AKD Aggressive Income Fund,Aggressive Fixed Income,"Mar 22, 2007",60.6940,60.0040,60.0040,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,AKD Cash Fund,Money Market,"Jan 20, 2012",55.5118,55.5118,55.5118,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,AKD Index Tracker Fund,Index Tracker,"Oct 11, 2005",37.4027,36.9774,36.9774,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,AKD Islamic Cash Fund,Shariah Compliant Money Market,"Feb 17, 2023",52.5173,52.5173,52.5173,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,AKD Islamic Income Fund,Shariah Compliant Income,"Feb 20, 2018",55.7053,55.0720,55.0720,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,AKD Investment Management Limited,AKD Islamic Stock Fund,Shariah Compliant Equity,"Feb 20, 2018",99.8120,96.4833,96.4833,"Mar 02, 2026",0,0,0,0.00000,DCC
Open-End Funds,AKD Investment Management Limited,AKD Opportunity Fund,Equity,"Mar 31, 2006",193.7803,187.3179,187.3179,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AKD Investment Management Limited,Golden Arrow Stock Fund,Equity,"May 09, 1983",32.6563,31.5672,31.5672,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Islamic Pension Fund,VPS-Shariah Compliant Debt,"Sep 05, 2022",171.8100,166.8058,166.8058,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Islamic Pension Fund,VPS-Shariah Compliant Equity,"Sep 05, 2022",425.4365,413.0451,413.0451,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,AL Habib Asset Management Limited,AL Habib GOKP Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Jan 03, 2024",132.0531,132.0531,132.0531,"Feb 28, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Sep 05, 2022",168.6915,163.7782,163.7782,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Pension Fund,VPS-Debt,"Jun 30, 2022",186.8401,181.3982,181.3982,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Pension Fund,VPS-Equity,"Jun 30, 2022",488.9264,474.6858,474.6858,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,AL Habib Asset Management Limited,AL Habib GOKP Pension Fund,VPS-Money Market,"Jan 03, 2024",135.4868,135.4868,135.4868,"Feb 28, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),AL Habib Asset Management Limited,AL Habib Pension Fund,VPS-Money Market,"Jun 30, 2022",182.0818,176.7784,176.7784,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Asset Allocation Fund,Asset Allocation,"Nov 08, 2017",118.1662,115.8492,115.8492,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Cash Fund,Money Market,"Mar 10, 2011",111.8059,108.5494,108.5494,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Fixed Return Fund Plan 19,Fixed Rate / Return,"Mar 06, 2025",108.0595,108.0595,108.0595,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Fixed Return Fund Plan 22,Fixed Rate / Return,"May 21, 2025",107.1331,107.1331,107.1331,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Fixed Return Fund Plan 23,Fixed Rate / Return,"Aug 22, 2025",105.5900,105.5900,105.5900,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Fixed Return Fund Plan 24,Fixed Rate / Return,"Aug 22, 2025",105.6121,105.6121,105.6121,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Fixed Return Fund Plan 29,Fixed Rate / Return,"Feb 25, 2026",100.0000,100.0000,100.0000,"Feb 25, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Government Securities Fund,Income,"Jul 13, 2023",110.5454,107.3256,107.3256,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Income Fund,Income,"May 29, 2007",112.5453,109.2673,109.2673,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Islamic Cash Fund,Shariah Compliant Money Market,"Dec 20, 2021",110.1359,106.9281,106.9281,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Islamic Income Fund,Shariah Compliant Income,"Jan 23, 2017",111.7414,108.4868,108.4868,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Islamic Savings Fund,Shariah Compliant Income,"Dec 20, 2021",110.2062,106.9963,106.9963,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Islamic Stock Fund,Shariah Compliant Equity,"Nov 09, 2012",163.1685,159.9691,159.9691,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Money Market Fund,Money Market,"Dec 20, 2021",110.5340,107.3146,107.3146,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Sovereign Income Fund Plan 1,Income,"Jun 03, 2025",107.2211,107.2211,107.2211,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Sovereign Income Fund Plan 2,Income,"Jun 19, 2025",107.2438,107.2438,107.2438,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Sovereign Income Fund Plan 3,Income,"Jun 19, 2025",107.2603,107.2603,107.2603,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,AL Habib Asset Management Limited,AL Habib Stock Fund,Equity,"Oct 08, 2009",162.3851,159.2011,159.2011,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Al Meezan Investment Management Limited,Meezan Tahaffuz Pension Fund,VPS-Shariah Compliant Debt,"Jun 28, 2007",0.0000,0.0000,512.4224,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Al Meezan Investment Management Limited,Meezan Tahaffuz Pension Fund,VPS-Shariah Compliant Equity,"Jun 28, 2007",0.0000,0.0000,1536.6408,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,Al Meezan Investment Management Limited,Meezan GOKP Pension Fund,VPS-Shariah Compliant Money Market,"Dec 14, 2023",0.0000,0.0000,139.1337,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,Al Meezan Investment Management Limited,Meezan Islamic Government of Punjab Pension Fund,VPS-Shariah Compliant Money Market,"Nov 21, 2025",0.0000,0.0000,102.7221,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Al Meezan Investment Management Limited,Meezan Tahaffuz Pension Fund,VPS-Shariah Compliant Money Market,"Jun 28, 2007",0.0000,0.0000,509.9660,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Al Meezan Mutual Fund,Shariah Compliant Equity,"Jul 13, 1995",43.8207,42.8355,42.8355,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,KSE Meezan Index Fund,Shariah Compliant Index Tracker,"May 28, 2012",163.6172,159.5488,159.5488,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Asset Allocation Fund,Shariah Compliant Asset Allocation,"Apr 18, 2016",114.8039,110.9753,110.9753,"Feb 27, 2026",0.2,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Balanced Fund,Shariah Compliant Balanced,"Dec 20, 2004",25.9761,25.3921,25.3921,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Cash Fund,Shariah Compliant Money Market,"Jun 15, 2009",54.6667,54.6667,54.6667,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Daily Income Fund (MDIP I),Shariah Compliant Income,"Sep 13, 2021",50.5750,50.0000,50.0000,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Daily Income Fund (Meezan Mahana Munafa Plan),Shariah Compliant Income,"Oct 29, 2022",50.0000,50.0000,50.0000,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Daily Income Fund (Meezan Munafa Plan I),Shariah Compliant Income,"Aug 29, 2023",54.3083,53.6909,53.6909,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Daily Income Fund (Meezan Sehl Account Plan) (MSHP),Shariah Compliant Income,"Jun 19, 2023",53.2469,53.2469,53.2469,"Mar 03, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Daily Income Fund (Meezan Super Saver Plan) (MSSP),Shariah Compliant Income,"Apr 22, 2024",53.4270,53.4270,53.4270,"Mar 02, 2026",0,0,0,0.00000,CDC
Dedicated Equity Funds,Al Meezan Investment Management Limited,Meezan Dedicated Equity Fund,Shariah Compliant Dedicated Equity,"Oct 06, 2017",83.4280,80.6458,80.6458,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Dynamic Asset Allocation Fund (Meezan Dividend Yield Plan),Shariah Compliant Asset Allocation,"Aug 28, 2024",88.9114,86.9125,86.9125,"Feb 27, 2026",2,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Energy Fund,Shariah Compliant Equity,"Nov 30, 2016",59.7897,57.7958,57.7958,"Feb 27, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Financial Planning Fund of Funds (Aggressive),Shariah Compliant Fund of Funds,"Apr 12, 2013",178.7185,174.7004,174.7004,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Financial Planning Fund of Funds (Conservative),Shariah Compliant Fund of Funds,"Apr 12, 2013",121.4162,120.0358,120.0358,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Financial Planning Fund of Funds (MAAP I),Shariah Compliant Fund of Funds,"Jul 09, 2015",0.0000,136.0664,136.0664,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Financial Planning Fund of Funds (Moderate),Shariah Compliant Fund of Funds,"Apr 12, 2013",143.9493,141.5083,141.5083,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Financial Planning Fund of Funds (Very Conservative Allocation Plan),Shariah Compliant Fund of Funds,"Aug 18, 2023",54.4649,53.8457,53.8457,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Gold Fund,Shariah Compliant Commodities,"Aug 13, 2015",343.4658,0.0000,332.4936,"Mar 01, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Islamic Asaan Cash Fund,Shariah Compliant Money Market,"Jan 28, 2026",50.4337,50.4337,50.4337,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Islamic Fund,Shariah Compliant Equity,"Aug 08, 2003",145.6540,142.3793,142.3793,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Islamic Income Fund,Shariah Compliant Income,"Jan 15, 2007",55.5359,54.9045,54.9045,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 34,Shariah Compliant Fixed Rate / Return,"Feb 26, 2026",50.0000,50.0000,50.0000,"Feb 26, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 35,Shariah Compliant Fixed Rate / Return,"Jan 15, 2026",0.0000,50.5210,50.5210,"Feb 23, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 36,Shariah Compliant Fixed Rate / Return,"Jan 15, 2026",0.0000,50.5598,50.5598,"Feb 27, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 37,Shariah Compliant Fixed Rate / Return,"Feb 05, 2026",0.0000,50.2998,50.2998,"Feb 27, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 38,Shariah Compliant Fixed Rate / Return,"Feb 26, 2026",0.0000,50.0136,50.0136,"Feb 27, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan 39,Shariah Compliant Fixed Rate / Return,"Feb 26, 2026",0.0000,50.0135,50.0135,"Feb 27, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Paidaar Munafa Plan XXXI,Shariah Compliant Fixed Rate / Return,"Nov 20, 2025",0.0000,51.3661,51.3661,"Feb 23, 2026",0,0,0,0.00000,CDC
Exchange Traded Fund (ETF),Al Meezan Investment Management Limited,Meezan Pakistan ETF,Shariah Compliant Exchange Traded Fund,"Oct 06, 2020",18.0790,18.0790,18.0790,"Mar 02, 2026",0,0,0,18.34000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Rozana Amdani Fund,Shariah Compliant Money Market,"Dec 28, 2018",50.0000,50.0000,50.0000,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Sovereign Fund,Shariah Compliant Income,"Feb 10, 2010",55.8420,55.2072,55.2072,"Mar 02, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Strategic Allocation Fund (MSAP I),Shariah Compliant Fund of Funds,"Oct 19, 2016",0.0000,90.9708,90.9708,"Feb 26, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Strategic Allocation Fund (MSAP II),Shariah Compliant Fund of Funds,"Dec 22, 2016",0.0000,77.7040,77.7040,"Feb 26, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Strategic Allocation Fund (MSAP III),Shariah Compliant Fund of Funds,"Feb 20, 2017",0.0000,86.2558,86.2558,"Feb 26, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Strategic Allocation Fund (MSAP IV),Shariah Compliant Fund of Funds,"Apr 24, 2017",0.0000,90.5060,90.5060,"Feb 26, 2026",0,0,0,0.00000,CDC
Open-End Funds,Al Meezan Investment Management Limited,Meezan Strategic Allocation Fund (MSAP V),Shariah Compliant Fund of Funds,"Aug 17, 2017",0.0000,101.9765,101.9765,"Feb 26, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Al Meezan Investment Management Limited,Meezan Tahaffuz Pension Fund,VPS-Shariah Compliant Commodities / Gold,"Aug 04, 2016",0.0000,0.0000,616.5996,"Mar 01, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Islamic Pension Fund,VPS-Shariah Compliant Debt,"Nov 08, 2016",219.3287,212.0142,212.0142,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Islamic Pension Fund,VPS-Shariah Compliant Equity,"Nov 08, 2016",293.1725,283.3954,283.3954,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Islamic Pension Fund,VPS-Shariah Compliant Money Market,"Nov 08, 2016",225.2549,217.7428,217.7428,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,Alfalah Asset Management Limited,Alfalah Islamic KPK Employee Pension Fund,VPS-Shariah Compliant Money Market,"Dec 14, 2023",130.4655,130.4655,130.4655,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Pension Fund,VPS-Debt,"Nov 08, 2016",254.4307,245.9456,245.9456,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah Pension Fund - II,VPS-Debt,"Oct 05, 2021",122.5945,118.5060,118.5060,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Pension Fund,VPS-Equity,"Nov 08, 2016",314.6120,304.1199,304.1199,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah Pension Fund - II,VPS-Equity,"Oct 05, 2021",195.3676,188.8522,188.8522,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah GHP Pension Fund,VPS-Money Market,"Nov 08, 2016",257.1481,248.5724,248.5724,"Mar 02, 2026",0,0,0,0.00000,CDC
Employer Pension Funds,Alfalah Asset Management Limited,Alfalah KPK Employee Pension Fund,VPS-Money Market,"Dec 14, 2023",135.0374,135.0374,135.0374,"Mar 02, 2026",0,0,0,0.00000,CDC
Voluntary Pension Scheme (VPS),Alfalah Asset Management Limited,Alfalah Pension Fund - II,VPS-Money Market,"Oct 05, 2021",0.0000,0.0000,0.0000,"Mar 02, 2026",0,0,0,0.00000,CDC
